customer,order_id,total_cobrado,timestamp_created,depto,estado,dto,cantidad,cart_id,pounds,descuento_abs,porcentaje_descuento
82463fb1bzs,467db99msjuv,494.02,2013-08-25 22:17:01,Central,mail,0.0,1,20251821AA,2.275,0.0,0.0
1f6bd651bzs,39c2c62msjuv,967.47,2013-08-25 22:17:33,Central,mail,-47.88,1,10185019AA,3.367,47.88,5.0
bc6a0842bzs,79d26e0msjuv,1369.01,2013-08-25 22:18:06,Central,mail,-163.8,1,20252036AA,4.62,163.8,12.0
ae970b0dbzs,48cd9b0msjuv,1975.06,2013-08-25 22:19:21,Central,mail,-180.0,1,20210644AA,4.095,180.0,9.0
947dfee9bzs,8041514msjuv,975.29,2013-08-25 22:20:04,Central,mail,0.0,1,7124748AA,7.287,0.0,0.0
4530bc24bzs,64f5bb9msjuv,1497.53,2013-08-25 22:20:55,Central,mail,-47.88,1,20190325AA,3.885,47.88,3.0
226d6732bzs,ad61279msjuv,1055.7,2013-08-25 22:21:07,Alto Parana,delivered,0.0,1,19622651AA,4.151,0.0,0.0
c8259ccdbzs,72a303bmsjuv,1739.1,2013-08-25 22:21:37,Central,mail,-180.0,4,20143376AA,19.376,180.0,10.0
1760bf30bzs,a168ecbmsjuv,873.12,2013-08-25 22:21:48,Central,mail,-163.8,1,18389529AA,2.765,163.8,19.0
e3ba3b0dbzs,cb5d66bmsjuv,1887.34,2013-08-25 22:22:09,Central,canceled,-47.88,1,10538475AA,4.515,47.88,3.0
712fedc2bzs,5f59ae0msjuv,1038.36,2013-08-25 22:22:33,Central,mail,-163.8,2,18085369AA,4.55,163.8,16.0
1bcb402bbzs,1fe19e0msjuv,962.71,2013-08-25 22:23:50,Central,mail,-163.8,2,20250921AA,4.739,163.8,17.0
e6e48a05bzs,f538911msjuv,962.03,2013-08-25 22:24:10,Central,mail,-47.88,1,20251517AA,5.95,47.88,5.0
5efc3d41bzs,244f834msjuv,779.79,2013-08-25 22:24:30,Alto Parana,label_error,0.0,1,20248297AA,4.97,0.0,0.0
0377b601bzs,997e892msjuv,1706.97,2013-08-25 22:25:11,Central,canceled,-47.88,2,19861115AA,6.23,47.88,3.0
d3afecf2bzs,aa8725bmsjuv,1498.55,2013-08-25 22:25:58,Central,mail,-180.0,4,19037472AA,11.837,180.0,12.0
d4048558bzs,30f203cmsjuv,1532.55,2013-08-25 22:27:48,Central,mail,-163.8,1,19716165AA,7.987,163.8,11.0
bc6a0842bzs,3d6cc92msjuv,1230.97,2013-08-25 22:27:53,Central,mail,-163.8,1,19925864AA,2.562,163.8,13.0
dd72ed49bzs,8475a91msjuv,1119.79,2013-08-25 22:29:11,Central,canceled,-163.8,3,20130369AA,6.825,163.8,15.0
b413dc0fbzs,1e507c8msjuv,1782.45,2013-08-25 22:30:26,Central,label_error,0.0,4,19325019AA,12.355,0.0,0.0
3ac3b10dbzs,7ff41ddmsjuv,1911.99,2013-08-25 22:30:52,Central,label_error,-47.88,2,20251788AA,5.222,47.88,3.0
4530bc24bzs,157aa45msjuv,1657.16,2013-08-25 22:32:15,Central,mail,-163.8,2,20242488AA,9.016,163.8,10.0
2600ffabbzs,9b2b2admsjuv,1090.72,2013-08-25 22:32:51,Central,mail,-163.8,1,20086800AA,5.565,163.8,15.0
226364a4bzs,828194emsjuv,1190.17,2013-08-25 22:32:53,Central,mail,-163.8,2,18629063AA,8.813,163.8,14.0
8c9da8a6bzs,89713d2msjuv,318.92,2013-08-25 22:33:36,Alto Parana,delivered,0.0,1,20252389AA,3.731,0.0,0.0
45067944bzs,6b05749msjuv,1612.45,2013-08-25 22:34:55,Central,mail,-163.8,2,18469848AA,4.55,163.8,10.0
68c2b531bzs,fd591a2msjuv,1814.07,2013-08-25 22:35:40,Central,mail,-47.88,1,20232185AA,4.242,47.88,3.0
f596dcfcbzs,d46f489msjuv,3536.51,2013-08-25 22:36:10,Central,label_error,-180.0,5,20209581AA,17.311,180.0,5.0
d40110efbzs,ccdc32bmsjuv,831.64,2013-08-25 22:36:29,Central,mail,0.0,1,19723999AA,2.275,0.0,0.0
6aeb4293bzs,ba370fdmsjuv,47670.38,2013-08-25 22:38:41,Central,canceled,-47.88,2,18607471AA,9.66,47.88,0.0
a12e3330bzs,fb937b9msjuv,1214.65,2013-08-25 22:39:35,Central,mail,-163.8,1,19680696AA,2.275,163.8,13.0
47573b80bzs,b862c40msjuv,1867.11,2013-08-25 22:40:38,Central,delivered,-163.8,1,18631405AA,3.227,163.8,9.0
60ed4121bzs,26e83a5msjuv,515.95,2013-08-25 22:41:07,Alto Parana,delivered,-120.0,1,20252426AA,3.192,120.0,23.0
a3361cc4bzs,8b40bc7msjuv,720.46,2013-08-25 22:45:04,Alto Parana,delivered,0.0,2,16235515AA,6.23,0.0,0.0
f47b8acdbzs,c1d4c90msjuv,841.33,2013-08-25 22:46:28,Alto Parana,delivered,0.0,3,19727091AA,9.828,0.0,0.0
8fc925d7bzs,81fa500msjuv,842.52,2013-08-25 22:47:00,Central,mail,-163.8,1,20062809AA,2.275,163.8,19.0
1a5dc1d6bzs,cd56062msjuv,5222.23,2013-08-25 22:47:12,Central,delivered,-47.88,4,19711725AA,21.63,47.88,1.0
51b36b51bzs,00438c7msjuv,1024.25,2013-08-25 22:47:20,Alto Parana,delivered,0.0,1,18281562AA,3.388,0.0,0.0
b96ab02fbzs,5c77976msjuv,1026.29,2013-08-25 22:48:44,Central,mail,-47.88,1,20244904AA,5.733,47.88,5.0
a0eb2478bzs,856e7b8msjuv,814.98,2013-08-25 22:49:00,Alto Parana,delivered,0.0,1,19948255AA,5.978,0.0,0.0
880c899abzs,4123b7dmsjuv,8201.82,2013-08-25 22:50:12,Central,delivered,-47.88,1,20235543AA,2.373,47.88,1.0
af5e82c8bzs,c01e1b1msjuv,8337.65,2013-08-25 22:50:26,Central,canceled,-47.88,7,18733697AA,33.887,47.88,1.0
8e524a7cbzs,63f87c8msjuv,997.22,2013-08-25 22:50:56,Central,mail,-47.88,2,20248357AA,5.523,47.88,5.0
5efc3d41bzs,ba25d98msjuv,842.69,2013-08-25 22:52:09,Alto Parana,delivered,0.0,1,20252737AA,3.122,0.0,0.0
ade7b9e2bzs,61640a7msjuv,859.01,2013-08-25 22:52:53,Central,canceled,0.0,1,20249109AA,2.814,0.0,0.0
3875eecebzs,eac348cmsjuv,1152.77,2013-08-25 22:53:07,Central,mail,-163.8,3,20218822AA,9.037,163.8,14.0
4ba8903cbzs,4d7aeacmsjuv,946.05,2013-08-25 22:53:27,Central,mail,-47.88,1,20216375AA,4.081,47.88,5.0
4795a681bzs,1a2dce1msjuv,974.78,2013-08-25 22:53:32,Central,mail,-163.8,1,17327786AA,2.275,163.8,17.0
82463fb1bzs,32d8582msjuv,1121.83,2013-08-25 22:54:04,Central,mail,-163.8,2,19087001AA,6.678,163.8,15.0
1bcb402bbzs,1dc71dfmsjuv,2454.29,2013-08-25 22:54:10,Central,mail,-47.88,3,19762859AA,8.575,47.88,2.0
6f89fed5bzs,2d2b858msjuv,1141.38,2013-08-25 22:55:16,Central,delivered,0.0,1,20252353AA,12.39,0.0,0.0
af5e82c8bzs,53074bemsjuv,7898.54,2013-08-25 22:58:10,Central,canceled,-47.88,1,17070854AA,85.225,47.88,1.0
c0878e2ebzs,09bf3b3msjuv,1964.35,2013-08-25 22:58:34,Central,mail,-47.88,1,19635183AA,4.27,47.88,2.0
95df156ebzs,19a9b84msjuv,1443.47,2013-08-25 22:58:48,Central,mail,-47.88,1,20252257AA,4.27,47.88,3.0
5d4cebddbzs,460c506msjuv,1207.85,2013-08-25 22:59:23,Central,delivered,0.0,2,20056707AA,6.335,0.0,0.0
77c295e5bzs,6944502msjuv,442.34,2013-08-25 22:59:53,Alto Parana,delivered,0.0,1,14158045AA,4.095,0.0,0.0
2ab245cbbzs,5d9f2edmsjuv,2970.24,2013-08-25 23:00:32,Central,canceled,0.0,2,19455428AA,8.47,0.0,0.0
2a34cbcdbzs,01308f9msjuv,848.98,2013-08-25 23:02:43,Alto Parana,delivered,-123.6,1,20251856AA,4.13,123.6,15.0
1a5dc1d6bzs,d72f93fmsjuv,1277.55,2013-08-25 23:04:53,Central,mail,-47.88,1,20110579AA,2.275,47.88,4.0
2b8f5b13bzs,330566dmsjuv,1024.08,2013-08-25 23:06:01,Central,mail,-47.88,2,20114017AA,7.595,47.88,5.0
4bef37cdbzs,1008318msjuv,2271.37,2013-08-25 23:08:40,Central,mail,-163.8,3,17337676AA,17.976,163.8,7.0
4b69c83abzs,2af79a3msjuv,1127.1,2013-08-25 23:09:51,Central,mail,-47.88,1,20172094AA,3.955,47.88,4.0
820e4093bzs,f741c36msjuv,5485.22,2013-08-25 23:10:35,Central,delivered,-163.8,3,18706150AA,22.673,163.8,3.0
87e78a39bzs,ff31258msjuv,989.06,2013-08-25 23:10:46,Central,mail,-47.88,2,20149053AA,5.404,47.88,5.0
74c87c0ebzs,de9f21cmsjuv,874.48,2013-08-25 23:11:35,Central,mail,-163.8,1,18449260AA,3.29,163.8,19.0
09a8efb0bzs,fe48f18msjuv,1438.2,2013-08-25 23:12:12,Central,mail,-47.88,2,8878885AA,6.51,47.88,3.0
5f2e4310bzs,aa26c1dmsjuv,2075.53,2013-08-25 23:13:11,Central,mail,-163.8,3,19236117AA,14.301,163.8,8.0
985b86b7bzs,9ad41eamsjuv,1167.22,2013-08-25 23:16:06,Central,mail,-163.8,2,20092969AA,5.089,163.8,14.0
487f40a3bzs,fdc9684msjuv,2257.6,2013-08-25 23:18:19,Central,canceled,0.0,2,20216313AA,11.123,0.0,0.0
03c67e26bzs,f7b5778msjuv,923.61,2013-08-25 23:18:44,Central,mail,-163.8,1,19717086AA,4.452,163.8,18.0
7840db1abzs,92a6e1cmsjuv,245.14,2013-08-25 23:19:21,Central,mail,0.0,1,19010484AA,2.275,0.0,0.0
af5e82c8bzs,9e3aca9msjuv,7966.37,2013-08-25 23:19:32,Central,delivered,0.0,1,17070854AA,85.225,0.0,0.0
05d0ced3bzs,d9716a5msjuv,1830.22,2013-08-25 23:19:53,Central,mail,-47.88,1,20051438AA,3.031,47.88,3.0
2ab245cbbzs,0cffd38msjuv,4527.78,2013-08-25 23:21:08,Central,delivered,0.0,2,20252959AA,8.47,0.0,0.0
f692db66bzs,8cc60cfmsjuv,1289.79,2013-08-25 23:22:07,Central,canceled,-163.8,2,18899608AA,4.55,163.8,13.0
b657e4b6bzs,94c59f6msjuv,1919.13,2013-08-25 23:23:03,Central,mail,-163.8,3,19540722AA,17.997,163.8,9.0
2ff3622ebzs,ce8238dmsjuv,1032.92,2013-08-25 23:23:03,Central,mail,-47.88,1,19571183AA,3.339,47.88,5.0
506c4468bzs,94aad31msjuv,1601.74,2013-08-25 23:24:42,Central,mail,-163.8,2,13727713AA,6.524,163.8,10.0
82463fb1bzs,36946c6msjuv,854.42,2013-08-25 23:25:11,Central,delivered,-47.88,1,19600326AA,4.053,47.88,6.0
e422dd85bzs,91c3a42msjuv,1929.67,2013-08-25 23:26:04,Central,canceled,-163.8,8,19928261AA,20.706,163.8,8.0
ab32e392bzs,87d2d99msjuv,1592.22,2013-08-25 23:28:30,Central,mail,-163.8,2,16787160AA,6.524,163.8,10.0
3476831bbzs,520f8cemsjuv,1643.05,2013-08-25 23:29:29,Central,mail,-47.88,3,18939324AA,8.043,47.88,3.0
0080b0bdbzs,f22de08msjuv,885.7,2013-08-25 23:30:36,Alto Parana,canceled,-123.6,1,19854927AA,5.831,123.6,14.0
226364a4bzs,0cf3f26msjuv,1120.3,2013-08-25 23:32:09,Central,mail,-47.88,1,20111707AA,2.968,47.88,4.0
81249bbcbzs,1f80aa5msjuv,3501.15,2013-08-25 23:32:12,Central,canceled,-47.88,2,9011627AA,7.91,47.88,1.0
82463fb1bzs,ce53df7msjuv,1081.03,2013-08-25 23:33:08,Central,mail,-47.88,1,20245973AA,3.409,47.88,4.0
77d808afbzs,36447e1msjuv,3336.08,2013-08-25 23:33:42,Central,canceled,-163.8,2,20101549AA,20.433,163.8,5.0
39f47754bzs,5efe344msjuv,635.97,2013-08-25 23:34:17,Central,mail,0.0,1,20228565AA,2.457,0.0,0.0
9d8b0fe9bzs,57d88f6msjuv,648.55,2013-08-25 23:34:18,Alto Parana,delivered,0.0,1,20253009AA,5.88,0.0,0.0
d85b70e2bzs,f1945d0msjuv,514.76,2013-08-25 23:35:31,Central,mail,0.0,1,9868435AA,2.275,0.0,0.0
67d4fb84bzs,e0f5cc2msjuv,969.17,2013-08-25 23:36:58,Central,mail,0.0,2,19890379AA,5.264,0.0,0.0
dae69aafbzs,307e9c7msjuv,1209.55,2013-08-25 23:37:19,Central,mail,-47.88,2,19707010AA,7.035,47.88,4.0
97026203bzs,faa60fbmsjuv,1204.96,2013-08-25 23:38:10,Central,mail,-47.88,2,20069970AA,5.95,47.88,4.0
89e28f71bzs,afb81f6msjuv,1148.52,2013-08-25 23:38:51,Central,mail,-163.8,3,11623731AA,6.825,163.8,14.0
33098dd1bzs,0009adbmsjuv,1736.21,2013-08-25 23:39:11,Alto Parana,warehouse,-123.6,1,20253331AA,6.685,123.6,7.0
b7b4a687bzs,e45bc0fmsjuv,5500.86,2013-08-25 23:39:27,Central,delivered,-47.88,5,15946428AA,22.771,47.88,1.0
9355c886bzs,75bdd07msjuv,761.43,2013-08-25 23:40:25,Central,canceled,0.0,1,20019791AA,6.65,0.0,0.0
a3659d02bzs,4c9cc9dmsjuv,1086.64,2013-08-25 23:41:01,Alto Parana,delivered,0.0,1,19911894AA,13.517,0.0,0.0
62e6558dbzs,9da6272msjuv,744.09,2013-08-25 23:41:48,Alto Parana,delivered,0.0,1,19320928AA,3.094,0.0,0.0
85783d83bzs,08fb987msjuv,956.42,2013-08-25 23:42:39,Central,label_error,0.0,2,20253211AA,4.907,0.0,0.0
82463fb1bzs,7932ec9msjuv,1069.13,2013-08-25 23:43:09,Central,mail,-163.8,1,19393656AA,2.296,163.8,15.0
773db202bzs,2f9a290msjuv,645.66,2013-08-25 23:44:16,Central,mail,0.0,1,20055105AA,2.275,0.0,0.0
152cec2dbzs,ddcc55emsjuv,1149.37,2013-08-25 23:44:31,Central,mail,0.0,2,19767702AA,11.949,0.0,0.0
32d8fe91bzs,d77d82amsjuv,10748.59,2013-08-25 23:46:30,Central,delivered,-163.8,3,19911891AA,21.609,163.8,2.0
d56ed755bzs,82fcdf3msjuv,1206.49,2013-08-25 23:47:03,Central,mail,-163.8,2,20239971AA,8.218,163.8,14.0
08fba3bfbzs,3a02c84msjuv,11704.5,2013-08-25 23:47:15,Alto Parana,warehouse,-123.6,5,19919935AA,41.062,123.6,1.0
1345b6e6bzs,9f76b6fmsjuv,5171.4,2013-08-25 23:47:22,Central,delivered,-180.0,6,14838216AA,25.522,180.0,3.0
bdf3bffabzs,cfff08dmsjuv,892.67,2013-08-25 23:47:53,Central,mail,-47.88,2,19598180AA,4.55,47.88,5.0
5efc3d41bzs,5a1c4b6msjuv,1646.96,2013-08-25 23:48:44,Central,mail,-163.8,2,17772847AA,8.19,163.8,10.0
97026203bzs,ffc57a3msjuv,482.97,2013-08-25 23:49:58,Central,label_error,0.0,1,20250276AA,4.27,0.0,0.0
3cdaea64bzs,f3962damsjuv,1554.14,2013-08-25 23:50:09,Central,mail,-163.8,2,20015346AA,9.086,163.8,11.0
19192eafbzs,ea2e942msjuv,1548.19,2013-08-25 23:50:25,Central,mail,-180.0,2,14516565AA,11.529,180.0,12.0
48efd124bzs,6e86eabmsjuv,863.77,2013-08-25 23:50:32,Alto Parana,delivered,-123.6,1,19937471AA,5.257,123.6,14.0
4c065926bzs,f685fffmsjuv,439.96,2013-08-25 23:50:52,Central,mail,0.0,1,20214605AA,2.275,0.0,0.0
17920894bzs,e97d752msjuv,1700.85,2013-08-25 23:52:20,Alto Parana,warehouse,-120.0,2,19801871AA,8.806,120.0,7.0
19629a8dbzs,61a30d8msjuv,2030.31,2013-08-25 23:52:23,Central,canceled,-47.88,1,20189446AA,3.395,47.88,2.0
59ed14b3bzs,95a60b7msjuv,2207.45,2013-08-25 23:52:29,Central,mail,0.0,1,20246187AA,4.48,0.0,0.0
a7b9adbebzs,24a2f15msjuv,3143.98,2013-08-25 23:54:36,Central,mail,-163.8,3,17845403AA,20.51,163.8,5.0
8ba6e5cabzs,27e7e37msjuv,849.49,2013-08-25 23:54:44,Central,mail,0.0,2,18894284AA,4.55,0.0,0.0
ade7b9e2bzs,1360dbdmsjuv,890.29,2013-08-25 23:57:12,Alto Parana,delivered,-123.6,1,20252930AA,2.975,123.6,14.0
852404e2bzs,84b4ebamsjuv,1579.64,2013-08-25 23:57:40,Central,mail,-163.8,3,18561886AA,7.672,163.8,10.0
1336a878bzs,b9b62f6msjuv,1551.59,2013-08-25 23:58:02,Central,mail,-47.88,1,9071508AA,6.937,47.88,3.0
aaefe0b7bzs,626a4f5msjuv,1134.24,2013-08-25 23:58:11,Central,mail,-163.8,2,19006199AA,5.565,163.8,14.0
74c87c0ebzs,6f5df3fmsjuv,872.1,2013-08-25 23:58:47,Central,mail,-163.8,1,14329041AA,2.765,163.8,19.0
73e2e1b4bzs,c23901fmsjuv,2290.75,2013-08-25 23:59:38,Central,mail,-163.8,1,20193647AA,15.897,163.8,7.0
6d73d8babzs,c4c709amsjuv,519.86,2013-08-26 00:01:07,Alto Parana,warehouse,0.0,1,17700622AA,4.305,0.0,0.0
b63e05c2bzs,8b6d9f4msjuv,371.11,2013-08-26 00:01:10,Alto Parana,delivered,0.0,1,20212482AA,2.975,0.0,0.0
be3d57aebzs,0f7ac7fmsjuv,2168.69,2013-08-26 00:05:49,Central,canceled,-47.88,2,16264304AA,8.323,47.88,2.0
c338c420bzs,0392b36msjuv,1227.4,2013-08-26 00:07:16,Central,mail,-47.88,1,20250479AA,2.555,47.88,4.0
e3ba3b0dbzs,cad23cemsjuv,1955.17,2013-08-26 00:07:28,Central,canceled,0.0,1,20252645AA,4.515,0.0,0.0
487f40a3bzs,6dc7843msjuv,2029.8,2013-08-26 00:08:11,Central,canceled,0.0,4,20253273AA,11.914,0.0,0.0
f436b2c7bzs,dcf36a9msjuv,814.47,2013-08-26 00:09:28,Alto Parana,delivered,-61.44,1,20130210AA,6.748,61.44,8.0
82463fb1bzs,79c4e33msjuv,7853.32,2013-08-26 00:09:46,Central,delivered,-47.88,8,19877635AA,49.595,47.88,1.0
e3ba3b0dbzs,0f9819fmsjuv,2886.94,2013-08-26 00:15:15,Central,delivered,0.0,1,20254131AA,4.515,0.0,0.0
19192eafbzs,214ad2fmsjuv,1966.22,2013-08-26 00:18:50,Central,mail,-180.0,2,19645209AA,8.96,180.0,9.0
4530bc24bzs,be01205msjuv,1150.56,2013-08-26 00:19:13,Central,canceled,-47.88,1,17630959AA,5.495,47.88,4.0
9251163fbzs,34c5e2dmsjuv,1718.36,2013-08-26 00:22:52,Central,mail,-47.88,2,11178744AA,9.975,47.88,3.0
201f2103bzs,b52bb57msjuv,1044.82,2013-08-26 00:23:21,Alto Parana,delivered,0.0,1,17797171AA,5.418,0.0,0.0
97026203bzs,6d9ca15msjuv,3174.75,2013-08-26 00:24:20,Central,mail,-47.88,3,19587596AA,12.74,47.88,2.0
d3b3a118bzs,44dfefcmsjuv,1170.62,2013-08-26 00:27:35,Central,canceled,-47.88,2,20249482AA,6.832,47.88,4.0
5bfa5393bzs,5f5803emsjuv,828.92,2013-08-26 00:36:57,Central,canceled,0.0,1,20020951AA,6.048,0.0,0.0
f1de3a4abzs,5012958msjuv,1111.46,2013-08-26 00:37:30,Alto Parana,delivered,-151.08,1,14675055AA,4.97,151.08,14.0
c8969ba1bzs,f7943admsjuv,761.43,2013-08-26 00:39:40,Central,mail,0.0,1,20254510AA,6.65,0.0,0.0
024cdc95bzs,96632d7msjuv,684.93,2013-08-26 00:43:08,Alto Parana,delivered,0.0,1,19666361AA,6.118,0.0,0.0
1345b6e6bzs,2313d09msjuv,8281.21,2013-08-26 00:43:10,Central,delivered,-47.88,1,19739607AA,40.6,47.88,1.0
1bcb402bbzs,033e7b0msjuv,9122.2,2013-08-26 00:50:05,Central,delivered,-47.88,1,19761568AA,9.478,47.88,1.0
80f529f9bzs,455e6e3msjuv,523.6,2013-08-26 00:51:15,Central,canceled,0.0,1,20092486AA,2.457,0.0,0.0
46d1745fbzs,8ed0694msjuv,525.81,2013-08-26 00:52:47,Alto Parana,delivered,0.0,1,19688938AA,4.466,0.0,0.0
08182027bzs,e4d8e2bmsjuv,3003.9,2013-08-26 00:53:38,Central,canceled,-47.88,6,20253690AA,20.342,47.88,2.0
96d1f15abzs,2c6bd78msjuv,1358.13,2013-08-26 00:57:23,Central,mail,-47.88,2,18538410AA,6.118,47.88,4.0
80f529f9bzs,d74a4f2msjuv,1155.83,2013-08-26 00:57:27,Central,mail,-180.0,1,20252432AA,4.746,180.0,16.0
80f529f9bzs,d45dc81msjuv,392.87,2013-08-26 00:58:14,Central,mail,0.0,1,18690405AA,2.275,0.0,0.0
4bef37cdbzs,06cb5d5msjuv,3719.6,2013-08-26 00:59:46,Central,delivered,-47.88,3,20066488AA,10.164,47.88,1.0
67d4fb84bzs,6734eb3msjuv,1074.91,2013-08-26 01:00:20,Central,delivered,0.0,1,18400550AA,2.275,0.0,0.0
48f8ea35bzs,21b7d11msjuv,2027.59,2013-08-26 01:04:30,Central,mail,-180.0,3,20068191AA,10.465,180.0,9.0
9a63d62dbzs,f95bcabmsjuv,1544.62,2013-08-26 01:06:19,Central,canceled,0.0,1,20242126AA,4.27,0.0,0.0
08182027bzs,f02fcadmsjuv,3716.88,2013-08-26 01:11:34,Central,delivered,0.0,5,20254807AA,18.067,0.0,0.0
947dfee9bzs,b0032b5msjuv,1425.96,2013-08-26 01:17:14,Central,canceled,-47.88,1,20242922AA,4.27,47.88,3.0
80f529f9bzs,7609b12msjuv,738.65,2013-08-26 01:17:18,Central,canceled,0.0,1,20254728AA,2.457,0.0,0.0
b203fb4bbzs,9422504msjuv,1009.8,2013-08-26 01:29:09,Central,delivered,0.0,2,20255074AA,4.55,0.0,0.0
f5ce9406bzs,a5b53bemsjuv,1069.64,2013-08-26 01:29:38,Alto Parana,delivered,0.0,1,20129206AA,2.975,0.0,0.0
95cec02dbzs,74dd73emsjuv,469.03,2013-08-26 01:30:08,Alto Parana,delivered,0.0,1,19987123AA,2.975,0.0,0.0
89e28f71bzs,0a5a85dmsjuv,1437.86,2013-08-26 01:33:22,Central,delivered,0.0,3,19912461AA,15.568,0.0,0.0
59ba52fdbzs,bfdd0e3msjuv,348.16,2013-08-26 01:35:27,Alto Parana,canceled,-120.0,1,19937892AA,2.975,120.0,34.0
319c2706bzs,e3e5962msjuv,1002.66,2013-08-26 01:36:04,Central,mail,-120.0,1,15878984AA,4.27,120.0,12.0
edb64093bzs,ada22e4msjuv,1687.93,2013-08-26 01:37:02,Central,canceled,-47.88,1,20144415AA,3.955,47.88,3.0
b7b4a687bzs,9043a52msjuv,3078.7,2013-08-26 01:38:24,Central,mail,-47.88,1,19374199AA,2.765,47.88,2.0
f5ce9406bzs,3ec4d3bmsjuv,836.57,2013-08-26 01:46:11,Alto Parana,delivered,0.0,3,20255129AA,9.625,0.0,0.0
09dea7a4bzs,e5362a2msjuv,717.57,2013-08-26 01:53:58,Central,mail,0.0,1,20255162AA,2.814,0.0,0.0
7787efc7bzs,a2123b7msjuv,1194.08,2013-08-26 01:55:50,Central,delivered,0.0,1,20160066AA,5.18,0.0,0.0
548e0069bzs,02a8ef7msjuv,11212.8889,2013-08-26 02:06:48,Alto Parana,canceled,0.0,1,20236445AA,4.97,0.0,0.0
a4bb69ebbzs,a539ca1msjuv,2817.41,2013-08-26 02:19:18,Central,canceled,-47.88,1,9906495AA,7.959,47.88,2.0
e4fad55cbzs,c25d31emsjuv,1054.0,2013-08-26 02:24:17,Central,mail,-47.88,1,20254884AA,2.45,47.88,5.0
d7ebaba9bzs,899e1b0msjuv,1039.55,2013-08-26 02:35:28,Central,mail,-47.88,1,9363210AA,4.081,47.88,5.0
6b1c95eebzs,6e1b0fdmsjuv,872.78,2013-08-26 02:54:46,Central,mail,-47.88,1,20254781AA,2.968,47.88,5.0
51b36b51bzs,7d4674amsjuv,1626.05,2013-08-26 03:29:07,Alto Parana,delivered,-140.4,2,20246225AA,11.445,140.4,9.0
16f88538bzs,5c5362fmsjuv,685.78,2013-08-26 03:41:22,Alto Parana,delivered,-60.0,1,20069054AA,5.831,60.0,9.0
f507fb9ebzs,861aedemsjuv,1193.23,2013-08-26 03:54:38,Central,mail,-180.0,2,8131086AA,7.252,180.0,15.0
7d4ad85fbzs,4d0c24cmsjuv,798.83,2013-08-26 05:16:01,Alto Parana,delivered,0.0,1,20256044AA,3.465,0.0,0.0
787280bfbzs,c867f07msjuv,402.56,2013-08-26 05:50:06,Central,canceled,0.0,1,11899762AA,2.275,0.0,0.0
7f19aba4bzs,384b89dmsjuv,538.56,2013-08-26 06:11:29,Central,delivered,-240.0,1,20157965AA,2.968,240.0,45.0
569da54bbzs,fa5aeeamsjuv,701.76,2013-08-26 06:16:58,Central,mail,0.0,1,19871638AA,2.275,0.0,0.0
658dfefdbzs,21dc991msjuv,996.54,2013-08-26 06:43:30,Alto Parana,delivered,0.0,1,20256221AA,4.228,0.0,0.0
4795a681bzs,02a9c0dmsjuv,761.43,2013-08-26 06:51:19,Central,canceled,0.0,1,16031618AA,6.65,0.0,0.0
9355c886bzs,7d62ab2msjuv,432.48,2013-08-26 06:54:26,Central,mail,0.0,1,20256235AA,2.275,0.0,0.0
4152af1bbzs,15ad5d0msjuv,912.22,2013-08-26 06:56:26,Central,mail,-47.88,1,11213394AA,4.27,47.88,5.0
8161c860bzs,3bd52b8msjuv,624.92,2013-08-26 06:57:25,Alto Parana,delivered,0.0,1,18987249AA,3.5,0.0,0.0
80f529f9bzs,f72d702msjuv,557.26,2013-08-26 07:03:04,Central,delivered,0.0,1,19835325AA,2.275,0.0,0.0
b991ab2fbzs,ee77d61msjuv,541.79,2013-08-26 07:09:11,Alto Parana,delivered,0.0,1,19799784AA,3.311,0.0,0.0
078d8acfbzs,d25006cmsjuv,743.58,2013-08-26 07:13:48,Alto Parana,delivered,0.0,1,19372611AA,3.535,0.0,0.0
ffe317a5bzs,ac50185msjuv,646.17,2013-08-26 07:16:41,Alto Parana,delivered,-30.0,1,20096896AA,5.194,30.0,5.0
3dd2e326bzs,bf5576bmsjuv,1171.64,2013-08-26 07:35:33,Central,mail,-47.88,1,20256425AA,7.574,47.88,4.0
2763e09cbzs,73114b1msjuv,1574.2,2013-08-26 07:40:35,Central,mail,-47.88,2,19893554AA,13.44,47.88,3.0
b203fb4bbzs,1923a18msjuv,1551.76,2013-08-26 07:45:48,Central,delivered,-47.88,2,19594346AA,16.618,47.88,3.0
1345b6e6bzs,f7475f9msjuv,963.73,2013-08-26 07:49:59,Central,mail,-47.88,1,9808598AA,2.275,47.88,5.0
8b79a60dbzs,09cfe23msjuv,482.12,2013-08-26 07:51:46,Central,mail,0.0,1,20256553AA,3.528,0.0,0.0
86723bb0bzs,0dece9fmsjuv,518.84,2013-08-26 07:52:38,Central,mail,0.0,1,20133999AA,2.632,0.0,0.0
97026203bzs,7384e6fmsjuv,760.24,2013-08-26 07:57:54,Alto Parana,delivered,0.0,1,20198497AA,2.975,0.0,0.0
89e28f71bzs,a4b3641msjuv,2337.84,2013-08-26 07:58:18,Central,mail,-47.88,5,6578574AA,15.295,47.88,2.0
226364a4bzs,d75b3cfmsjuv,798.32,2013-08-26 07:58:41,Alto Parana,canceled,0.0,1,20029611AA,4.97,0.0,0.0
97026203bzs,af475famsjuv,388.62,2013-08-26 07:59:55,Alto Parana,delivered,0.0,1,20256644AA,3.388,0.0,0.0
